section,location,date,question_order,question_title,answer,frequency,question_type,question_allowedValues
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,3,"¿Expreso mi rabia o enojo por medio de golpes, gritos, etc?",Nunca,2,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,4,Cuando intento resolver un problema ¿pienso en las consecuencias o en lo que podría pasar después?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,4,Cuando intento resolver un problema ¿pienso en las consecuencias o en lo que podría pasar después?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,5,"Para recibir el refrigerio, los otros chicos hacen fila ¿yo prefiero no hacerla y me meto en cualquier lugar sin respetar la fila?",No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,6,Cuando voy a corregir a alguien que se equivocó ¿lo grito o lo golpeo?,No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,7,"En el barrio, un grupo de muchachos me amenaza con golpearme ¿le cuento este problema a alguien?",Sí,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ O ALGUIEN DE LA FAMILIA,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MIS PADRES PROFESORES,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ PORQUE ES LA PRIMERA PERSONA QUE SE ENTERA DE MIS PROBLEMAS,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ Y LA DE ÉL,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,PRIMERO A MIS PADRES Y LUEGO A LOS PADRES DE LOS MUCHACHOS,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MIS PADRES U OTRA PERSONA MAYOR,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MIS PADRES O UNA PERSONA MAYOR QUE TENGA CONFIANZA CONMIGO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,LE CONTARÍA A MIS PADRES PORQUE SON ELLOS LAS PERSONAS MÁS INDICADAS,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ PARA QUE TOME MANOS EN EL ASUNTO Y LO PODAMOS RESOLVER,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,PUES SI UN GRUPO ME AMENAZA LE CUENTO A MI MADRE PARA BUSCAR MEJOR SOLUCIÓN,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ PORQUE ES LA PERSONA QUE MÁS CONFÍO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MIS PADRES PORQUE ELLOS SON LOS ÚNICOS QUE ME PUEDEN AYUDAR EN ESE MOMENTO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ PORQUE SE QUE ES TRANQUILA Y BUSCARÁ LA MEJOR MANERA DE SOLUCIONARLO,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,8,¿A quien le cuento?,A MI MAMÁ O ALGÚN AMIGO ETC.,1,text,
COMPONENTE 3: NNA fortalecen sus habilidades para la vida,Barbacoas,10.10.2015 00:00:00,9,¿Me siento bien cuando me felicitan y acepto los buenos comentarios que me hacen por una buena acción que he hecho?,Sí,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,1,¿Cuál de estas frases hace parte del himno nacional de mi país?,Oh gloria inmarcesible,15,multiOptionSingleChoice,"{""list"":[""Oh gloria inmarcesible"",""Ninguna."",""Si Bolívar salvó los abismos."",""Ouviram do Ipiranga as margens plácidas"",""Gloria al bravo pueblo.""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,2,¿Conozco las festividades y celebraciones que se hacen en la región donde vivo?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,2,¿Conozco las festividades y celebraciones que se hacen en la región donde vivo?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",FIESTAS PATRONALES VIRGEN DE ATOCHA CORPUS CRISTI SAN MARTIN DE PORRES ETC.,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",SAN MARTIN DE PORRES LA VIRGEN DE ATOCHA LOS CARNAVALES NAVIDAD,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",FIESTAS PATRONALES DE LA VIRGEN DE ATOCHA CARNAVALES,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",LAS FIESTAS PATRONALES LOS CARNAVALES ETC.,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",LOS CARNAVALES LAS FIESTAS PATRONALES LOS VELORIOS,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",EL FESTIVAL DE LA CANCIÓN MENSAJE LAS FIESTAS PATRONALES DE MI PUEBLO LOS CARNAVALES ENTRE OTRAS,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",LAS FIESTAS PATRONALES COMO EL CARNAVAL O DE LA VIRGEN DEL CARMEN,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",FIESTAS PATRONALES VIRGEN DE ATOCHA FIESTAS DE SAN ANTONIO CARNAVALES,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",FIESTAS PATRONALES CARNAVALES BELENES EN NAVIDAD,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",LOS CARNAVALES LAS FIESTAS PATRONALES SEMANA SANTA,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",ALGUNAS CELEBRACIONES Y FESTIVIDADES QUE SE HACEN EN LA REGIÓN QUE VIVO LAS FIESTAS PATRONALES LA CANCIÓN MENSAJE LOS CARNAVALES ETC.,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",CARNAVALES SEMANA SANTA LAS FIESTAS DE LA VIRGEN DEL CARMEN FIESTAS DEL PUEBLO 15 DE AGOSTO,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",FIESTAS PATRONALES 15/08 FIESTAS DE LA VIRGEN DE LAS MERCEDES LA ATOCHA CARNAVAL AFRO INTERCAMBIO CULTURAL,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",NO APLICA,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,3,"Si la respuesta anterior es ""si"", nombre algunas festividades y celebraciones que se hacen en la región donde vivo",FIESTAS PATRONALES CARNAVAL ETC.,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,4,Los colores de la bandera de mi país son:,"Amarillo, azul y rojo",15,multiOptionSingleChoice,"{""list"":[""Verde, amarillo y blanco"",""Amarillo, azul y rojo"",""Otros""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,5,Si tuvieras que elegir un país para vivir y crecer ¿Cuál elegirías?,Colombia,14,multiOptionSingleChoice,"{""list"":[""Colombia"",""Otro""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,5,Si tuvieras que elegir un país para vivir y crecer ¿Cuál elegirías?,Otro,1,multiOptionSingleChoice,"{""list"":[""Colombia"",""Otro""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,6,¿Cuál?,NO APLICA,11,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,6,¿Cuál?,"ECUADOR,  CUBA",1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,6,¿Cuál?,COLOMBIA A PESAR DE SUS PROBLEMAS ES MUY BUEN PAÍS EN EL QUE ME PUEDO EXPRESAR GOZO CON LAS COSTUMBRES Y PUEDO APORTAR PARA MEJORAR,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,6,¿Cuál?,COLOMBIA PORQUE HASTA AHORA HA SIDO UN PAÍS LLENO DE PROBLEMAS PERO TENEMOS COSAS BUENAS,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,6,¿Cuál?,ESPAÑA FRANCIA BRASIL ALEMANIA EE.UU ETC-,1,text,
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,7,"Una vecina golpeó a mi hermano, me acerqué a ella para dialogar y aclarar la situación, pero ella no quiso ¿a quién acudo para pedir ayuda?","A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)",9,multiOptionSingleChoice,"{""list"":[""A un amigo, vecino, conocido, etc."",""A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,7,"Una vecina golpeó a mi hermano, me acerqué a ella para dialogar y aclarar la situación, pero ella no quiso ¿a quién acudo para pedir ayuda?","A un amigo, vecino, conocido, etc.",6,multiOptionSingleChoice,"{""list"":[""A un amigo, vecino, conocido, etc."",""A la autoridad (Policía, Comisaría de familia, Casa de justicia, Corregidor, Inspector, Capitán, Gobernador, Cacique o alguna institución del municipio)""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,8,Cuando veo jóvenes de mi barrio que ofrecen drogas o alcohol a mis compañeros o a mi ¿le cuento a algún adulto?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,8,Cuando veo jóvenes de mi barrio que ofrecen drogas o alcohol a mis compañeros o a mi ¿le cuento a algún adulto?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,9,Estoy en la cancha con mis amigos esperando que otro grupo de personas termine un partido de fútbol. A las personas que están jugando se les daña el balón y no pueden terminar el partido ¿les presto el balón que llevé para que terminen su juego?,Sí,14,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 4: NNA generan sentido de pertenencia e identidad por su comunidad y su territorio,Barbacoas,10.10.2015 00:00:00,9,Estoy en la cancha con mis amigos esperando que otro grupo de personas termine un partido de fútbol. A las personas que están jugando se les daña el balón y no pueden terminar el partido ¿les presto el balón que llevé para que terminen su juego?,No,1,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,1,¿Cuáles de los siguientes son algunos de tus derechos?,"Derecho a la vida, Derecho a la educación",15,multiOptionSingleChoice,"{""list"":[""Derecho a la vida, Derecho a la educación"",""Derecho a ver TV, Derecho a que mis padres me compren juquetes""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,2,Si un niño no está estudiando ¿Cuál derecho se le está negando?,Derecho a la educación,15,multiOptionSingleChoice,"{""list"":[""Derecho a la vida"",""Derecho a la educación""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,3,"Para mí, el estudio es:",Un derecho.,15,multiOptionSingleChoice,"{""list"":[""Un juego."",""Un derecho.""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",No,13,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,4,"Estoy viendo una obra de teatro o una representación con mis amigos del colegio, solo queda un puesto vacío y está a mi lado, llega un compañero que no es de mi agrado, se va a sentar ¿Le digo que la silla está ocupada para que no se siente?",Sí,2,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,5,"Si una persona no está de acuerdo con mi opinión ¿creo que debe ser golpeada, castigada o amenazada?",No,15,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,No,11,yesno,"{""list"":[""Sí"",""No""]}"
COMPONENTE 5: NNA reconocen la importancia del ejercicio de los derechos humanos.,Barbacoas,10.10.2015 00:00:00,6,Si un chico de mi barrio tiene ropa de mujer ¿me burlo de él?,Sí,4,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Siempre,9,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",A veces,4,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,1,"Si veo una basurita tirada en algún lugar de la calle, ¿La recojo?",Nunca,2,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,A veces,3,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Nunca,9,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,2,Si estoy en la cancha comiendo dulces ¿tiro la basura al suelo?,Siempre,3,multiOptionSingleChoice,"{""list"":[""Nunca"",""Siempre"",""A veces""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,Sí,11,yesno,"{""list"":[""Sí"",""No""]}"
Componente 1: NNA resignifican y hacen buen uso del espacio público,Bochalema,17.10.2015 00:00:00,3,Cuando voy a jugar a las canchas o parques ¿me ha tocado devolverme porque algunas personas están allí  consumiendo vicio?,No,4,yesno,"{""list"":[""Sí"",""No""]}"
